iter	RMSE
1510	0.03732818054
1511	0.03727543622
1512	0.03724954826
1513	0.03723841169
1514	0.03722849038
1515	0.03718963165
1516	0.03716280271
1517	0.03713085028
1518	0.03708677899
1519	0.03703361937
1520	0.03700504269
1521	0.03699411594
1522	0.03698184401
1523	0.03693464399
1524	0.03690803958
1525	0.03689208732
1526	0.03687700279
1527	0.03686339453
1528	0.03685440196
1529	0.03683066477
1530	0.0368092908
1531	0.0367793584
1532	0.03676647904
1533	0.03673942664
1534	0.03672574616
1535	0.03668745371
1536	0.03667310203
1537	0.03664810694
1538	0.03661911427
1539	0.03660837203
1540	0.03659713141
1541	0.03657935878
1542	0.03654730181
1543	0.03651628566
1544	0.03649775129
1545	0.03647109402
1546	0.03643970318
1547	0.03643146881
1548	0.03640628429
1549	0.03635948592
1550	0.03634879166
1551	0.03633473268
1552	0.03632296876
1553	0.03629389425
1554	0.03626733591
1555	0.03624584793
1556	0.03622168306
1557	0.03619807381
1558	0.03617730649
1559	0.03614927474
1560	0.03612706278
1561	0.03608821433
1562	0.03606859107
1563	0.03605321456
1564	0.03603601434
1565	0.03601581534
1566	0.03597172682
1567	0.03595993613
1568	0.03594916122
1569	0.03593606639
1570	0.03592252092
1571	0.03590010434
1572	0.03588268933
1573	0.03586474674
1574	0.03583770454
1575	0.03582620184
1576	0.03579114969
1577	0.03577165309
1578	0.03575216839
1579	0.03574047538
1580	0.03572852057
1581	0.03571751525
1582	0.03569756016
1583	0.0356766639
1584	0.03565804386
1585	0.03563489157
1586	0.03561479455
1587	0.03560200829
1588	0.03556649303
1589	0.03555054492
1590	0.03551018202
1591	0.03549502857
1592	0.03546710491
1593	0.03545375471
1594	0.03543733447
1595	0.0354202704
1596	0.03538241615
1597	0.03536795557
1598	0.03535383731
1599	0.03533832638
1600	0.03532565177
1601	0.03531280178
1602	0.03528828566
1603	0.03527661697
1604	0.03526507829
1605	0.03524744306
1606	0.03523628465
1607	0.03521884561
1608	0.03520084202
1609	0.03518521525
1610	0.03515949263
1611	0.03514110146
1612	0.03512581223
1613	0.0351066014
1614	0.03507757499
1615	0.03505381441
1616	0.03503308808
1617	0.03501745579
1618	0.03500427458
1619	0.0349718949
1620	0.03495047162
1621	0.03492075504
1622	0.03489389254
1623	0.03487352178
1624	0.03486333374
1625	0.03485319615
1626	0.0348287475
1627	0.03481985587
1628	0.03477836763
1629	0.03474356966
1630	0.03471420608
1631	0.03469528842
1632	0.03468802911
1633	0.03467705122
1634	0.03465790742
1635	0.03462813143
1636	0.03461472843
1637	0.0346055386
1638	0.03459442689
1639	0.03458677379
1640	0.03457008256
1641	0.03454497042
1642	0.03452780744
1643	0.03449633502
1644	0.0344567209
1645	0.03443906452
1646	0.03441803726
1647	0.03439595311
1648	0.03436506354
1649	0.03433090988
1650	0.03429794754
1651	0.03427117419
1652	0.03425332943
1653	0.03422929997
1654	0.03420795308
1655	0.03419486205
1656	0.03417585309
1657	0.03415737892
1658	0.03414554068
1659	0.03411137556
1660	0.03409807348
1661	0.0340729698
1662	0.03406714721
1663	0.03404390263
1664	0.03401701881
1665	0.03401189425
1666	0.03400076485
1667	0.03398142848
1668	0.0339711559
1669	0.03395488702
1670	0.03393852927
1671	0.03391782221
1672	0.03390022171
1673	0.03387283958
1674	0.03384316632
1675	0.03382561064
1676	0.03380175928
1677	0.03378744391
1678	0.03377300424
1679	0.03375660175
1680	0.03374621157
1681	0.03373071804
1682	0.03371586938
1683	0.03368107499
1684	0.03367177511
1685	0.03363055392
1686	0.03361343207
1687	0.03358786968
1688	0.0335616065
1689	0.03353605899
1690	0.03353089515
1691	0.0335024881
1692	0.03346530106
1693	0.03345418237
1694	0.03343844362
1695	0.03341736656
1696	0.03337418894
1697	0.03335236873
1698	0.03333492349
1699	0.03332461849
1700	0.03330969183
1701	0.03330168342
1702	0.03328877166
1703	0.03327484675
1704	0.03326791039
1705	0.03324778731
1706	0.03323243983
1707	0.03320854954
1708	0.03319667441
1709	0.0331828678
1710	0.03316248312
1711	0.03315656843
1712	0.03314328252
1713	0.0331180883
1714	0.03310699785
1715	0.03309051353
1716	0.03307342275
1717	0.03304148187
1718	0.03301512949
1719	0.03296658757
1720	0.03293684342
1721	0.03292909743
1722	0.03291574112
1723	0.03287143871
1724	0.0328466115
1725	0.03281899663
1726	0.03280541468
1727	0.03276442297
1728	0.03275390853
1729	0.03271763049
1730	0.0327048207
1731	0.03269342639
1732	0.03267701546
1733	0.03266664805
1734	0.03265729787
1735	0.03262930339
1736	0.03260235669
1737	0.03259039563
1738	0.03256292053
1739	0.03254934323
1740	0.03253676103
1741	0.03251212632
1742	0.03247716144
1743	0.03246046544
1744	0.03244340262
1745	0.0324212082
1746	0.0323983278
1747	0.03236054864
1748	0.0323402846
1749	0.03232262545
1750	0.03231650067
1751	0.03230247971
1752	0.03227821984
1753	0.03224609209
1754	0.03222615712
1755	0.03220786394
1756	0.03219691572
1757	0.03216189034
1758	0.03214316574
1759	0.03213332514
1760	0.03211959751
1761	0.03209623739
1762	0.03207566193
1763	0.03206651805
1764	0.03205521375
1765	0.03204370343
1766	0.03202138385
1767	0.03200852469
1768	0.03200054384
1769	0.03198006317
1770	0.03196871822
1771	0.03196349532
1772	0.03194820564
1773	0.03193039874
1774	0.03190962183
1775	0.03189533931
1776	0.03187766443
1777	0.0318744967
1778	0.03184676364
1779	0.03183505191
1780	0.03179215027
1781	0.03176773078
1782	0.03174796271
1783	0.03173074051
1784	0.03170213182
1785	0.03168185588
1786	0.03166164107
1787	0.03163142713
1788	0.03162176792
1789	0.03161568028
1790	0.03158812227
1791	0.03157880505
1792	0.0315675132
1793	0.03155209229
1794	0.03154166766
1795	0.03151573464
1796	0.03150000551
1797	0.03148848433
1798	0.03147608278
1799	0.03146611727
1800	0.03143325508
1801	0.03142113236
1802	0.03141242515
1803	0.03139762676
1804	0.03137479896
1805	0.0313537121
1806	0.03134032809
1807	0.0313274468
1808	0.03131447322
1809	0.03130613839
1810	0.03130136768
1811	0.03126684764
1812	0.03125879761
1813	0.03124847243
1814	0.03123354484
1815	0.03122612009
1816	0.03119769444
1817	0.03118378865
1818	0.03114423481
1819	0.0311359528
1820	0.03111185117
1821	0.03110119611
1822	0.03109535427
1823	0.03106235636
1824	0.03105193518
1825	0.03104129975
1826	0.03101294089
1827	0.03099797002
1828	0.03096130908
1829	0.03094790416
1830	0.03092431958
1831	0.0309081294
1832	0.03089017829
1833	0.03087594941
1834	0.03086554443
1835	0.03085350176
1836	0.03083553291
1837	0.0308284507
1838	0.03080564207
1839	0.03079244136
1840	0.03078453329
1841	0.03077518086
1842	0.03076092478
1843	0.03074015437
1844	0.03072348602
1845	0.03071537191
1846	0.03070308006
1847	0.03069043324
1848	0.03068096606
1849	0.03067229676
1850	0.03064811037
1851	0.03062498165
1852	0.03062051486
1853	0.03061368331
1854	0.03059689039
1855	0.0305909212
1856	0.03057534487
1857	0.0305669716
1858	0.03053384626
1859	0.03051461157
1860	0.03051167245
1861	0.03049750021
1862	0.03047618141
1863	0.03044875165
1864	0.03042011948
1865	0.03040506726
1866	0.03036466135
1867	0.03035287751
1868	0.03034678088
1869	0.03032959746
1870	0.03030691354
1871	0.03027676887
1872	0.03026351909
1873	0.03025672289
1874	0.0302342881
1875	0.03022567695
1876	0.03021834783
1877	0.03020370323
1878	0.03019921315
1879	0.03018533423
1880	0.03017561476
1881	0.03016221463
1882	0.03015091582
1883	0.03012821815
1884	0.03012050028
1885	0.03009890397
1886	0.03007434518
1887	0.03003236251
1888	0.0300276613
1889	0.03002173156
1890	0.0300094541
1891	0.02998882124
1892	0.02996773267
1893	0.02995035148
1894	0.02991895389
1895	0.02990412293
1896	0.02988279882
1897	0.02985571421
1898	0.02982784516
1899	0.0298109819
1900	0.02977907462
1901	0.02975752974
1902	0.02972998235
1903	0.02970708212
1904	0.02969850295
1905	0.02968094789
1906	0.02967594865
1907	0.02965201114
1908	0.02962183155
1909	0.02959031047
1910	0.02956693001
1911	0.02954064823
1912	0.02953247665
1913	0.02950867811
1914	0.02948586806
1915	0.02947668435
1916	0.02945224138
1917	0.02943332043
1918	0.02942079795
1919	0.02941456182
1920	0.02938872921
1921	0.02936861755
1922	0.02934842899
1923	0.02933234975
1924	0.02932204129
1925	0.02930071282
1926	0.02928466748
1927	0.02927603586
1928	0.02926722169
1929	0.02925801193
1930	0.02924612201
1931	0.02923745915
1932	0.02922198233
1933	0.0292008713
1934	0.02917265507
1935	0.02913890435
1936	0.02912149106
1937	0.02910374846
1938	0.0290949884
1939	0.02907832706
1940	0.02907089024
1941	0.02906103232
1942	0.02905593415
1943	0.02902808196
1944	0.02901708823
1945	0.02899676715
1946	0.0289793323
1947	0.02896632249
1948	0.02893548625
1949	0.02892352258
1950	0.02890302604
1951	0.02889248397
1952	0.02886664225
1953	0.0288581338
1954	0.02883638852
1955	0.02881434348
1956	0.02879377401
1957	0.02877188069
1958	0.02876262107
1959	0.02875405088
1960	0.02874441418
1961	0.02873600348
1962	0.02871136608
1963	0.02868919656
1964	0.02868085473
1965	0.02866433075
1966	0.02864712109
1967	0.0286364587
1968	0.02862893887
1969	0.02862133798
1970	0.02859558804
1971	0.02858861338
1972	0.02858043757
1973	0.02857285279
1974	0.02856082064
1975	0.02853275079
1976	0.0285049272
1977	0.02848212383
1978	0.02847651901
1979	0.02845714124
1980	0.02844438993
1981	0.02843553002
1982	0.02841467224
1983	0.02839947568
1984	0.02839173835
1985	0.02838529855
1986	0.02836544661
1987	0.02833399017
1988	0.02832233137
1989	0.0283138986
1990	0.02828395519
1991	0.02827776451
1992	0.02826235199
1993	0.02825233691
1994	0.02823387011
1995	0.02822214039
1996	0.02819743744
1997	0.02816395081
1998	0.02815219167
1999	0.02814054338
